Folder Name,Total Lines
f386454d1302b66d0eb331ed0ae9e4811e2f3a15,373875,1131086
f387d024fc75569d2a4a338bfda76cc2f328f627,459722,1259266
f3938be9f3be3446065e184b810ee0a8bcb54901,332268,1108390
f39634ff229887bf7790c069d0c411b38494ca38,385104,1156523
f3da09df0f4147223ab76a00a841586ccf11005d,364355,1107426
f3f3b5def16a5a28ae655f51e08356e5f661ffb6,415342,1509663
f40e9ffd766bb434a0181dd9db3886115d2dfb2f,111136,315127
f45a9071e1ff2bdc044c040959b5387c3d9559c8,361152,1266314
f47bf1471d10d4ac938066bc84df879f1060ba7f,122834,400612
f499cbbc188d777be2998b01e48a3d8b64f1ea10,603505,2932773
f4e93919e4608cfc50849a1f764fd856e0917401,375952,1136148
f4f2afeb457429f55d6325ed557f8e92a74ee028,453559,1244367
f52a95cbe694336fe47bc5a42c713bee8ad74d64,95841,312634
f55f3ce831fa885dfef0b222c254bb4bf3ca99ef,386458,1159312
f57d98d8e54169678e8bba7805f0f71546c11e75,731597,3340292
f57fe3f4b3f2cab225749e1b3b38ae1bf80b62f0,514527,2675287
f58771c093a1d5c692eecd6fdeddf60959b174bd,124750,407628
f588d2b06e5b3c3296046d2ee9f0c13831cafe1c,334268,1116913
f5a22442176878d07e80ae5ba0af1dd8d6910fbd,387655,1162365
f5c5c571d3b87a78d005ea6f21959388d1747696,465480,1271843
f5e07601b233a50e6bcca438f65fd7028277f78b,381257,1149616
f5e5aac59ebbcea46b98d37834915de0f43d7cc8,382384,1151292
f5e965947af2410ded92cfad987aaf45262ea434,647570,3041566
f605e85af9763a3940369bb79462f2cb466288f6,403837,1203204
f618e033acd37d59b536d6e6126e6c5be18037f6,358110,1098253
f63811f4813f0e0439e140a97eeba18a5017e858,351786,1080908
f64fd47a7627ed6ffe2df2a32ded6ee528a784eb,471750,1292209
f670fe78795b18eb1118707721852209cd77ad51,325108,1081991
f6a781f77f5ddf1204c60ca7c544809407d4a807,333124,1112673
f6b0190377be37f93f5e431951e66b562ef5dc35,721051,3294333
f6b2cfeb76dcd571ca02c3853ca80ee3c938e98b,100588,286737
f6e75121e11b6ba918c5f6e5c2cc1b9f4fccc8b0,328404,1091884
f71b0cf769d9ac582ee3d1a8c33d73dad3a770da,461199,1262601
f726d2cf4e61bc3e01db99bc09a7871d0f574990,332797,1109923
f7e082d24ef9f3f9dea14ad82a9a8b2351715f54,238897,875070
f7eea978097085a6781a0e92fc14ba7712a52d75,361225,1266575
f83b44075dafa429d59e8755aa47e15577cc49f9,372377,1127437
f85b870ad59f39c8637160a4cd4d865ce1e1628e,134526,471609
f8b108d0c6f2f82b2dc4e32a6793f9d9ac9cf2f4,241193,881647
f8c43aca467b7b0c4bb0a7fa41362f90b610b8df,472005,1292843
f8e46e9e741f253803e9b8be03287e5dd16abd4d,597992,2913933
f8f35e8c530aaf440fa8160327461460d79f6db2,385142,1156220
f8fab6f90233c7114d642dfe01a4e6d4cb14ee7d,332992,1035140
f8ffce6d44127d4ea7d6491262ab30046b03294b,332841,1110069
f91bf48a40da5ee7f7c2a3c71ee56d854d35e983,62690,164288
f91de695585c1fbc7d4f49ee061f64fcb1c2c4d8,613185,2970240
f92fa6443fe6f457ab0c26d41eb229e825fda5e1,147151,498452
f93b467db5e35ca94fefa518c32ee9bf93232475,130535,433258
f93c0a3dcb82feed0262d758626c90d4002685f3,322434,1068934
f94de6b4504482ab206f93ec800608f2e1f47b19,103448,336725
f976ab1b117574db78d884c94e549a6b8e4c9f9b,352617,1083311
f982f0bdb8317e75af416595c616943d5025da1e,364107,1106757
f98d6f065db2ad1f8911cb22aa04b4e0210ecee4,96450,314735
f997b5e6ae85e2df2342b1a7812fe8130206c957,371637,1125849
f9a1cf072da9d7375d6c2163f68a6038b13b310f,362336,1271287
f9af18b4e5b9d4b379867d32381296062782dc15,246374,899479
f9badb21b01f4f52ce4d545d071086ee650cd282,716202,3277061
f9de1972685ab5ab31ce483a297d85d3e119088b,299562,953975
f9e030b57623bebdc2efa7f297c1b5ede08fcebf,666997,3112779
f9fe062de5fc0896d6bbbf3f260b5c44473b3c77,463992,1268115
fa183c7d15b5f3c7dd8dee86fc74caae42c3926c,96808,273545
fa1ee7066807c21256e90089731c548b313394d2,17538,53231
fa4e8d1cd279acf9b24560813c8652494ccd5922,416396,1508670
fa4e963ee7e6876581b5432363603571839ba00c,389930,1168070
fa5e7e46d875d4143510944f19d79df7b1739bab,364684,1108310
fa68f46289adf4a8a4bc7ba97ded8258ec9d079c,334780,1119639
fa9b4b140ec0eaf75a62c1111131626ef0f6f524,754990,3433250
faa940608befaeca99db501609c6db796739f30f,238467,873574
face9daf045846bb0a39bfb396432c8685570cdd,241341,882047
fb0cf7b5fe56519a933ffcecbce9e9327fe236a6,78380,259153
fb536869fb7aa28b2695ad7a3b70949926b291c4,530003,2725829
fb54aca5404a95bcd50d6d9010c34584965e3176,356560,1093715
fb59d703e6863ed803c98177b59197b5513332e9,588317,2877428
fb5fe79a2881055065cc2c0ed3f49f5448afdf32,89519,292613
fbacaa58ffc5a62456ee68b90efa13957f761ce4,451833,1240582
fbde929b19754f19cba1d14e86f4c59f4b0a633c,462613,1265606
fbe7a446a60e603e44a7a6fbdd77f2be39d6796c,332937,1110632
fbe82f82555bc25dccb476c749ca062f0b522be3,374292,1131891
fbe850106b2e4b85f838219cb9e1df95fba6c164,465034,1270786
fbfd4b50050080413c8faca5368b9cb9b1ac9313,83286,234238
fc282d5979473a31529f09204d4811cfd7e5cd63,123312,405617
fc2b1cc926e34041953738e58fa6ad3053059b22,362038,1108665
fc2e0754d9020bb9998bd0bb6ecb459d7f38bd44,418458,1516311
fc350ea5343cf96e231656d97d4b7ac2f32c97d8,333621,1114423
fc65d9ff6ba79c9fb7651a1a690059dc9538e4bc,247177,907481
fc72ffa39ed3b34b21fba83d6f80144ab0ae8a36,77403,216644
fc9566d42daf28cdaa25a5db1b5ade253ceb064f,354036,1086957
fcb75651f9b8c2f76ec037f1a68a0e5c99263d8c,391475,1172284
fcbc502af93f0ee75522c45ae6ec2925da9f2145,355066,1089498
fcd44b889f36c4be87910745614a0a4c88d7a3d8,390993,1171022
fce90950bef348803fa7cc3e6bc65f4bce429b82,469605,1286959
fcec951bc9f0003d157604bb9f7003c2c397074a,246700,905765
fcefd30cfbc6c929fb50b99403a5764ca019a603,662661,3096350
fd4cce73e9d4e7aa5d8a14012d6579861c320cd2,323601,1074300
fd93db97c7228b16a4f92f97ef05b0d72418d952,459093,1257710
fd999318ad78613227cdb7c5656345d9e216802b,393297,1177438
fdbaa58acbead5a254f2e6d597dc1ab3b947f4c6,252421,926499
fdc707f73a65a429935c01532cd3970d3355eab6,755300,3434589
fdd1aaf77058a579a5b5c2e3e6aff935265a7e49,145735,494156
fde6fb28984a76d5bee794f4c0458eb25fe56fcd,391748,1173167
fdfa97fb166ef5065aa2b229f19cb4ce303084e5,403230,1201723
fdfbc66331292def201c9344e3cd29fbcbcd076a,385028,1156333
fe51121f39ca48c1af21733a60ae069b316b1cdb,83926,235724
fe693c492242ae532211e0c173324f09ca8cf227,17516,63885
fe886eee36be8022f34cfe59aa61ff1c21fe01d9,383811,1154211
fec5dc5fd0d9a04cf974f733bc375bd8db853d4c,617172,2984645
fed257ddff449e1bf1ce06d9a7fddb148290a6ac,378896,1143789
fed3bb83dec834bd75fd8bcd68fc0c31387f394a,651071,3054152
fed5e19369f456e41f0768f4fb92602af027a46d,357930,1097724
fee75d2aed4e58ada6567c464cfd22e89dc65f4a,360579,1105347
ff00a053478fee06bdfb4206c6d4e079e98640ff,364490,1114593
ff46f6e594efb2bd7adbeba0cf5f26d5cb3a6231,246397,904604
ffa2a22cb06ecd7de1b95875f5d732ea37b990ac,614058,2973759
